shift_years,is_observed_timing,commodity,index_definition,anchor,horizon_months,outcome,episodes,estimate,standard_error,t_statistic
6,False,Coconut oil,roni,retrospective,6,market_adjusted_log_return,19,0.1658985239692616,0.0697759096569077,2.3775902712697623
6,False,Palm oil,roni,retrospective,6,market_adjusted_log_return,19,0.06273237826112076,0.06900986161827792,0.9090349812338341
6,False,"Rubber, RSS3",roni,retrospective,6,market_adjusted_log_return,19,0.04615123825201837,0.05102807784409708,0.9044283108805584
6,False,Coconut oil,roni,retrospective,12,seasonal_adjusted_log_return,19,0.08361299637993228,0.10032590931473813,0.8334137906253626
6,False,Palm oil,roni,retrospective,12,seasonal_adjusted_log_return,19,0.013901584805632045,0.07747460900674565,0.17943407503252642
6,False,"Rubber, RSS3",roni,retrospective,12,seasonal_adjusted_log_return,19,-0.050970528980068285,0.0572039261715717,-0.8910320041179063
6,False,Coconut oil,roni,retrospective,12,market_adjusted_log_return,19,0.37258582491504777,0.08761691458078859,4.252441742530194
6,False,Palm oil,roni,retrospective,12,market_adjusted_log_return,19,0.15076220470641266,0.06972630857623256,2.1621997175081002
6,False,"Rubber, RSS3",roni,retrospective,12,market_adjusted_log_return,19,0.11924957758589139,0.049211195795438194,2.4232204818104757
6,False,Coconut oil,roni,retrospective,18,seasonal_adjusted_log_return,19,0.030839681611507415,0.10072844347779578,0.30616656573578055
6,False,Palm oil,roni,retrospective,18,seasonal_adjusted_log_return,19,-0.0036231401090473813,0.08043280130348847,-0.04504555418101845
6,False,"Rubber, RSS3",roni,retrospective,18,seasonal_adjusted_log_return,19,-0.02627376131653356,0.06513339691870212,-0.4033838638775099
6,False,Coconut oil,roni,retrospective,18,market_adjusted_log_return,19,0.4457674931712644,0.09628287527505709,4.629769228409658
6,False,Palm oil,roni,retrospective,18,market_adjusted_log_return,19,0.1889708552355036,0.08537176883642571,2.2135052115129086
6,False,"Rubber, RSS3",roni,retrospective,18,market_adjusted_log_return,19,0.21826410777664873,0.06260560837807937,3.4863347458990814
6,False,Coconut oil,roni,retrospective,24,seasonal_adjusted_log_return,18,0.023823220788727638,0.10883596627821945,0.21889106701940683
6,False,Palm oil,roni,retrospective,24,seasonal_adjusted_log_return,18,-0.0296948307239284,0.08995877420355215,-0.33009376780454014
6,False,"Rubber, RSS3",roni,retrospective,24,seasonal_adjusted_log_return,18,-0.0077847376960132175,0.08390398426827035,-0.0927815021408601
6,False,Coconut oil,roni,retrospective,24,market_adjusted_log_return,18,0.579680963003965,0.11217881820448627,5.167472543232607
6,False,Palm oil,roni,retrospective,24,market_adjusted_log_return,18,0.2336397364864681,0.09262394684498905,2.5224549853989298
6,False,"Rubber, RSS3",roni,retrospective,24,market_adjusted_log_return,18,0.31964219113846604,0.07868985750256013,4.062050704921745
6,False,Coconut oil,roni,observable,6,seasonal_adjusted_log_return,19,0.09296091307640754,0.060308766761923954,1.5414162495376804
6,False,Palm oil,roni,observable,6,seasonal_adjusted_log_return,19,0.03096176909423352,0.03998452974255496,0.774343709769365
6,False,"Rubber, RSS3",roni,observable,6,seasonal_adjusted_log_return,19,0.010267658218517745,0.03763799316560647,0.2728003635406447
6,False,Coconut oil,roni,observable,6,market_adjusted_log_return,19,0.2278963078883369,0.059845490040761305,3.8080782316781874
6,False,Palm oil,roni,observable,6,market_adjusted_log_return,19,0.08394608684221101,0.039519015949836866,2.124194766103672
6,False,"Rubber, RSS3",roni,observable,6,market_adjusted_log_return,19,0.09009628785299735,0.033827777328540434,2.663381840845431
6,False,Coconut oil,roni,observable,12,seasonal_adjusted_log_return,19,0.04018759830798266,0.08116193986801187,0.49515325007432065
6,False,Palm oil,roni,observable,12,seasonal_adjusted_log_return,19,0.01343704417955407,0.06577949449417446,0.20427405657159736
6,False,"Rubber, RSS3",roni,observable,12,seasonal_adjusted_log_return,19,0.03496442588205248,0.07878873218504401,0.4437744448017602
6,False,Coconut oil,roni,observable,12,market_adjusted_log_return,19,0.30107797614455367,0.08762432208767498,3.4360091920973908
6,False,Palm oil,roni,observable,12,market_adjusted_log_return,19,0.12215473737130199,0.07367584006183332,1.6580026406048738
6,False,"Rubber, RSS3",roni,observable,12,market_adjusted_log_return,19,0.18911081804375476,0.07377671154851213,2.5632860841107603
6,False,Coconut oil,roni,observable,18,seasonal_adjusted_log_return,18,0.048380941934480476,0.12040652372627254,0.40181329414067135
6,False,Palm oil,roni,observable,18,seasonal_adjusted_log_return,18,-0.009581628913705512,0.08367423765589904,-0.11451109902081082
6,False,"Rubber, RSS3",roni,observable,18,seasonal_adjusted_log_return,18,0.048790549696984396,0.09810970215158649,0.4973060627745003
6,False,Coconut oil,roni,observable,18,market_adjusted_log_return,18,0.44924375803176747,0.1258572253693591,3.5694713331980013
6,False,Palm oil,roni,observable,18,market_adjusted_log_return,18,0.16891708177380918,0.08477622283412448,1.9925053998255744
6,False,"Rubber, RSS3",roni,observable,18,market_adjusted_log_return,18,0.28527795615114077,0.09104259911607168,3.1334557550079967
6,False,Coconut oil,roni,observable,24,seasonal_adjusted_log_return,18,0.03209614530120243,0.1425088268248499,0.22522215652403144
6,False,Palm oil,roni,observable,24,seasonal_adjusted_log_return,18,-0.0057977568077365715,0.11505453128393767,-0.05039138174774325
6,False,"Rubber, RSS3",roni,observable,24,seasonal_adjusted_log_return,18,0.149219323390105,0.12302586616663808,1.2129101630382995
6,False,Coconut oil,roni,observable,24,market_adjusted_log_return,18,0.5510492555866563,0.13717876362156256,4.017015761323272
6,False,Palm oil,roni,observable,24,market_adjusted_log_return,18,0.2205527037528241,0.1042568351392762,2.115474764394956
6,False,"Rubber, RSS3",roni,observable,24,market_adjusted_log_return,18,0.45552293502547947,0.11078817197182483,4.111656749254118
6,False,Coconut oil,oni,retrospective,6,seasonal_adjusted_log_return,19,0.02631771053653537,0.08489357231042027,0.31000828237387057
6,False,Palm oil,oni,retrospective,6,seasonal_adjusted_log_return,19,0.0060690112363414065,0.06331642905642823,0.09585207704832253
6,False,"Rubber, RSS3",oni,retrospective,6,seasonal_adjusted_log_return,19,-0.03044072141965747,0.06713852908962616,-0.45340167311411933
6,False,Coconut oil,oni,retrospective,6,market_adjusted_log_return,19,0.1999297218923533,0.07177843571538241,2.785373070613011
6,False,Palm oil,oni,retrospective,6,market_adjusted_log_return,19,0.0978132362457044,0.047082464721725475,2.0774875916929214
6,False,"Rubber, RSS3",oni,retrospective,6,market_adjusted_log_return,19,0.07152546647577762,0.05571375616804903,1.2838026260522777
6,False,Coconut oil,oni,retrospective,12,seasonal_adjusted_log_return,18,0.13503203400489522,0.10899145277410219,1.2389231501002675
6,False,Palm oil,oni,retrospective,12,seasonal_adjusted_log_return,18,0.05280626956359909,0.07254502233393728,0.7279103081741805
6,False,"Rubber, RSS3",oni,retrospective,12,seasonal_adjusted_log_return,18,-0.05491079935429652,0.06270903904755779,-0.8756440887676946
6,False,Coconut oil,oni,retrospective,12,market_adjusted_log_return,18,0.4365836040364705,0.09246992143930041,4.721358007458187
6,False,Palm oil,oni,retrospective,12,market_adjusted_log_return,18,0.2022727194835198,0.058361828355456474,3.465839319693084
6,False,"Rubber, RSS3",oni,retrospective,12,market_adjusted_log_return,18,0.12250907408918683,0.050223477158508924,2.4392790189046316
6,False,Coconut oil,oni,retrospective,18,seasonal_adjusted_log_return,18,0.15495466049957457,0.1091324341856668,1.4198772496538519
6,False,Palm oil,oni,retrospective,18,seasonal_adjusted_log_return,18,0.08195712595672333,0.08576677834859574,0.9555812580905368
6,False,"Rubber, RSS3",oni,retrospective,18,seasonal_adjusted_log_return,18,0.02412009365742754,0.06100150031913513,0.39540164637330205
6,False,Coconut oil,oni,retrospective,18,market_adjusted_log_return,18,0.5705115292249396,0.09771869739203369,5.8383046893894575
6,False,Palm oil,oni,retrospective,18,market_adjusted_log_return,18,0.2751815331516338,0.07816896694554926,3.520342456915403
6,False,"Rubber, RSS3",oni,retrospective,18,market_adjusted_log_return,18,0.2690180198315419,0.05464805177902952,4.922737610470024
6,False,Coconut oil,oni,retrospective,24,seasonal_adjusted_log_return,17,0.12350227969658549,0.10390334859214294,1.188626558912699
6,False,Palm oil,oni,retrospective,24,seasonal_adjusted_log_return,17,0.03381417740754151,0.09033609695823593,0.37431523550518725
6,False,"Rubber, RSS3",oni,retrospective,24,seasonal_adjusted_log_return,17,0.009381077059675075,0.08601838819571588,0.10905897281323737
6,False,Coconut oil,oni,retrospective,24,market_adjusted_log_return,17,0.6772263622212616,0.10355959112439059,6.539484705070063
6,False,Palm oil,oni,retrospective,24,market_adjusted_log_return,17,0.2950104900568219,0.08489141456294949,3.4751510688759097
6,False,"Rubber, RSS3",oni,retrospective,24,market_adjusted_log_return,17,0.3355867507811263,0.08080590964942957,4.152997624023348
6,False,Coconut oil,oni,observable,6,seasonal_adjusted_log_return,18,0.10590255513094167,0.06429550968396214,1.6471221031063386
6,False,Palm oil,oni,observable,6,seasonal_adjusted_log_return,18,0.046795464636899896,0.04656189877317943,1.0050162443945478
6,False,"Rubber, RSS3",oni,observable,6,seasonal_adjusted_log_return,18,-0.02430309995521834,0.0392582492100317,-0.6190571521719349
6,False,Coconut oil,oni,observable,6,market_adjusted_log_return,18,0.24883389034640954,0.06324187495738955,3.9346380940487022
6,False,Palm oil,oni,observable,6,market_adjusted_log_return,18,0.10779294217503205,0.045052939922329276,2.392583977002739
6,False,"Rubber, RSS3",oni,observable,6,market_adjusted_log_return,18,0.06010221224231839,0.03603864825480632,1.667715498577359
6,False,Coconut oil,oni,observable,12,seasonal_adjusted_log_return,18,0.125825181625621,0.08152499667846598,1.5433938884030214
6,False,Palm oil,oni,observable,12,seasonal_adjusted_log_return,18,0.07594632103002413,0.07192049843370193,1.055976010789654
6,False,"Rubber, RSS3",oni,observable,12,seasonal_adjusted_log_return,18,0.054727793056505734,0.08184295029802452,0.6686928178568695
6,False,Coconut oil,oni,observable,12,market_adjusted_log_return,18,0.3827618155348788,0.0839358585518178,4.5601703746031355
6,False,Palm oil,oni,observable,12,market_adjusted_log_return,18,0.18070175584314607,0.07121289188175935,2.537486557113565
6,False,"Rubber, RSS3",oni,observable,12,market_adjusted_log_return,18,0.20661115798467344,0.07744471983552838,2.6678533852722253
6,False,Coconut oil,oni,observable,18,seasonal_adjusted_log_return,17,0.10331203160897946,0.11551755457101213,0.8943405354505702
6,False,Palm oil,oni,observable,18,seasonal_adjusted_log_return,17,0.03393474437730322,0.09223047580215227,0.3679341788293293
6,False,"Rubber, RSS3",oni,observable,18,seasonal_adjusted_log_return,17,0.04063871619940103,0.11388195942890755,0.35684946415740526
6,False,Coconut oil,oni,observable,18,market_adjusted_log_return,17,0.49719904788872615,0.11862139857114751,4.191478551743031
6,False,Palm oil,oni,observable,18,market_adjusted_log_return,17,0.205442632749866,0.08845532318305292,2.322558161081102
6,False,"Rubber, RSS3",oni,observable,18,market_adjusted_log_return,17,0.2731333438461784,0.10807692827531279,2.527212312607595
6,False,Coconut oil,oni,observable,24,seasonal_adjusted_log_return,17,0.09959152620246982,0.15657152777657052,0.6360768628673544
6,False,Palm oil,oni,observable,24,seasonal_adjusted_log_return,17,0.052470043092517585,0.12323364325884159,0.4257769364353597
6,False,"Rubber, RSS3",oni,observable,24,seasonal_adjusted_log_return,17,0.13534365045968502,0.14577099733758742,0.9284676165468364
6,False,Coconut oil,oni,observable,24,market_adjusted_log_return,17,0.6172266917534669,0.14569737300029792,4.236361157673068
6,False,Palm oil,oni,observable,24,market_adjusted_log_return,17,0.2774997207033803,0.10813117888521996,2.5663247507727918
6,False,"Rubber, RSS3",oni,observable,24,market_adjusted_log_return,17,0.4408929024599386,0.1336922718541358,3.2978189116344163
7,False,Coconut oil,roni,retrospective,6,seasonal_adjusted_log_return,20,-0.02259421799635048,0.05787504698697572,-0.39039653827728404
7,False,Palm oil,roni,retrospective,6,seasonal_adjusted_log_return,20,0.006717916297958283,0.05535174730441436,0.12136773679450806
7,False,"Rubber, RSS3",roni,retrospective,6,seasonal_adjusted_log_return,20,0.024161708780110102,0.053165220969194966,0.4544645604710248
7,False,Coconut oil,roni,retrospective,6,market_adjusted_log_return,20,0.12562783322200538,0.06228556909804078,2.0169653266595433
7,False,Palm oil,roni,retrospective,6,market_adjusted_log_return,20,0.07301750348121835,0.05975654332377741,1.2219164533261138
7,False,"Rubber, RSS3",roni,retrospective,6,market_adjusted_log_return,20,0.11159529863536788,0.05068818586160153,2.2016037216259123
7,False,Coconut oil,roni,retrospective,12,seasonal_adjusted_log_return,19,-0.013101366583642629,0.11110562076439136,-0.11791812595534801
7,False,Palm oil,roni,retrospective,12,seasonal_adjusted_log_return,19,-0.01489097480551844,0.06962016146624334,-0.21388882892405547
7,False,"Rubber, RSS3",roni,retrospective,12,seasonal_adjusted_log_return,19,0.020153887679082005,0.07988294185245355,0.2522927575239643
7,False,Coconut oil,roni,retrospective,12,market_adjusted_log_return,19,0.2782238554316483,0.10818367104366096,2.571773103533917
7,False,Palm oil,roni,retrospective,12,market_adjusted_log_return,19,0.12432710449273611,0.06707835461046989,1.853460855065914
7,False,"Rubber, RSS3",roni,retrospective,12,market_adjusted_log_return,19,0.19172044727980958,0.07477568734385415,2.5639409558107817
7,False,Coconut oil,roni,retrospective,18,seasonal_adjusted_log_return,19,-0.0326736271740774,0.14893965868177816,-0.21937492984247597
7,False,Palm oil,roni,retrospective,18,seasonal_adjusted_log_return,19,-0.010213604086389494,0.1006490667282104,-0.10147738492171011
7,False,"Rubber, RSS3",roni,retrospective,18,seasonal_adjusted_log_return,19,0.12093819381084583,0.10673540144268996,1.1330654326135818
7,False,Coconut oil,roni,retrospective,18,market_adjusted_log_return,19,0.37801303678719583,0.1373529560403614,2.7521288779261224
7,False,Palm oil,roni,retrospective,18,market_adjusted_log_return,19,0.17813011027992381,0.09152839152543832,1.9461732836244199
7,False,"Rubber, RSS3",roni,retrospective,18,market_adjusted_log_return,19,0.36304853277226995,0.09694688963501112,3.7448187779833595
7,False,Coconut oil,roni,retrospective,24,seasonal_adjusted_log_return,19,-0.10883572670258534,0.15545225345363867,-0.7001231843515474
7,False,Palm oil,roni,retrospective,24,seasonal_adjusted_log_return,19,-0.03712427443920605,0.10732815228672883,-0.3458950298522607
7,False,"Rubber, RSS3",roni,retrospective,24,seasonal_adjusted_log_return,19,0.10202566032175255,0.11180986257398269,0.9124924937122062
7,False,Coconut oil,roni,retrospective,24,market_adjusted_log_return,19,0.4475589592051018,0.13763390297631728,3.2518075090997995
7,False,Palm oil,roni,retrospective,24,market_adjusted_log_return,19,0.22674839278054168,0.09372641387842175,2.4192581727779627
7,False,"Rubber, RSS3",roni,retrospective,24,market_adjusted_log_return,19,0.42975992271683355,0.09818678305399149,4.376963063149903
7,False,Coconut oil,roni,observable,6,seasonal_adjusted_log_return,19,-4.957642037346265e-05,0.06770505485231527,-0.0007322410487902781
7,False,Palm oil,roni,observable,6,seasonal_adjusted_log_return,19,-0.024402265357441846,0.0510326525841852,-0.4781696447619892
7,False,"Rubber, RSS3",roni,observable,6,seasonal_adjusted_log_return,19,0.003146774543695613,0.056690445508533804,0.05550802283291138
7,False,Coconut oil,roni,observable,6,market_adjusted_log_return,19,0.16194513665046206,0.061291689824080536,2.6422038145020497
7,False,Palm oil,roni,observable,6,market_adjusted_log_return,19,0.05569964332772034,0.0453587496682443,1.2279801302970155
7,False,"Rubber, RSS3",roni,observable,6,market_adjusted_log_return,19,0.09846350236221679,0.05283741992664711,1.8635183644264093
7,False,Coconut oil,roni,observable,12,seasonal_adjusted_log_return,19,-0.01962183701080822,0.12001598847118357,-0.16349352499412625
7,False,Palm oil,roni,observable,12,seasonal_adjusted_log_return,19,-0.019724894638312923,0.09039407940971154,-0.21821002843460305
7,False,"Rubber, RSS3",roni,observable,12,seasonal_adjusted_log_return,19,0.10393108067545938,0.08441406330095959,1.2312057566156507
7,False,Coconut oil,roni,observable,12,market_adjusted_log_return,19,0.26173431800600966,0.10569113691430272,2.4764074419809776
7,False,Palm oil,roni,observable,12,market_adjusted_log_return,19,0.10950264911490806,0.07793935186474285,1.4049725394809627
7,False,"Rubber, RSS3",roni,observable,12,market_adjusted_log_return,19,0.26979158785467705,0.0766838900988012,3.5182303285223493
7,False,Coconut oil,roni,observable,18,seasonal_adjusted_log_return,19,-0.09578393653931618,0.13058731360328973,-0.7334857720582071
7,False,Palm oil,roni,observable,18,seasonal_adjusted_log_return,19,-0.046635564991129475,0.10046236371108501,-0.46420931449758146
7,False,"Rubber, RSS3",roni,observable,18,seasonal_adjusted_log_return,19,0.08501854718636617,0.09563614743186559,0.8889792141296391
7,False,Coconut oil,roni,observable,18,market_adjusted_log_return,19,0.33128024042391574,0.11143042459520154,2.9729783551249382
7,False,Palm oil,roni,observable,18,market_adjusted_log_return,19,0.1581209316155259,0.08535835245166763,1.8524365463246089
7,False,"Rubber, RSS3",roni,observable,18,market_adjusted_log_return,19,0.3365029777992407,0.08686367278358931,3.873920673808009
7,False,Coconut oil,roni,observable,24,seasonal_adjusted_log_return,19,-0.013142497382991395,0.12963149721777617,-0.10138351916828114
7,False,Palm oil,roni,observable,24,seasonal_adjusted_log_return,19,-0.017775200350402958,0.11434181426012244,-0.15545669329651518
7,False,"Rubber, RSS3",roni,observable,24,seasonal_adjusted_log_return,19,0.07867834927276073,0.08964224957257776,0.8776927135129485
7,False,Coconut oil,roni,observable,24,market_adjusted_log_return,19,0.5449496151922493,0.12027038831251873,4.531037297195843
7,False,Palm oil,roni,observable,24,market_adjusted_log_return,19,0.24779854897260267,0.10202521285503223,2.4287971770732786
7,False,"Rubber, RSS3",roni,observable,24,market_adjusted_log_return,19,0.40738417756746026,0.08422138943606351,4.837063129630806
7,False,Coconut oil,oni,retrospective,6,seasonal_adjusted_log_return,19,0.012313593182653121,0.04821329528990078,0.2553982902146173
7,False,Palm oil,oni,retrospective,6,seasonal_adjusted_log_return,19,0.02465312328384886,0.036315629938952286,0.678857101619648
7,False,"Rubber, RSS3",oni,retrospective,6,seasonal_adjusted_log_return,19,0.058087510806941994,0.05535172594673213,1.049425466205745
7,False,Coconut oil,oni,retrospective,6,market_adjusted_log_return,19,0.1549699567220954,0.048792989139997765,3.1760701578961004
7,False,Palm oil,oni,retrospective,6,market_adjusted_log_return,19,0.08537503699001639,0.035957163849807336,2.3743540326658397
7,False,"Rubber, RSS3",oni,retrospective,6,market_adjusted_log_return,19,0.14233543587907643,0.05256404728097616,2.7078477256181546
7,False,Coconut oil,oni,retrospective,12,seasonal_adjusted_log_return,18,0.0005976870457759428,0.09928159657279705,0.006020119200416926
7,False,Palm oil,oni,retrospective,12,seasonal_adjusted_log_return,18,-0.017986424854122704,0.07362829730141514,-0.24428685048210402
7,False,"Rubber, RSS3",oni,retrospective,12,seasonal_adjusted_log_return,18,0.03505710184275454,0.08730788357597445,0.40153420752947466
7,False,Coconut oil,oni,retrospective,12,market_adjusted_log_return,18,0.2836844404884251,0.09444894452309945,3.003574491179668
7,False,Palm oil,oni,retrospective,12,market_adjusted_log_return,18,0.11297544419655038,0.06900265027681685,1.637262391275242
7,False,"Rubber, RSS3",oni,retrospective,12,market_adjusted_log_return,18,0.20190816163235079,0.08193581044840587,2.4642236468691583
7,False,Coconut oil,oni,retrospective,18,seasonal_adjusted_log_return,18,-0.0067286026771514,0.16120853976939375,-0.04173850024804244
7,False,Palm oil,oni,retrospective,18,seasonal_adjusted_log_return,18,0.00040142865793963946,0.10268817450511289,0.003909200449557628
7,False,"Rubber, RSS3",oni,retrospective,18,seasonal_adjusted_log_return,18,0.12232052487583532,0.121277993233879,1.0085962144834129
7,False,Coconut oil,oni,retrospective,18,market_adjusted_log_return,18,0.40158344738781265,0.14602719576330847,2.7500592974388716
7,False,Palm oil,oni,retrospective,18,market_adjusted_log_return,18,0.1863654153586207,0.09062490587498331,2.0564480984478046
7,False,"Rubber, RSS3",oni,retrospective,18,market_adjusted_log_return,18,0.3630716923746479,0.11094791763240466,3.272451616240206
7,False,Coconut oil,oni,retrospective,24,seasonal_adjusted_log_return,18,-0.09222114793744814,0.15651922758445633,-0.5892001216763382
7,False,Palm oil,oni,retrospective,24,seasonal_adjusted_log_return,18,-0.06329527866582324,0.10797483823636676,-0.5862039684399815
7,False,"Rubber, RSS3",oni,retrospective,24,seasonal_adjusted_log_return,18,0.09189672385747497,0.12083156356905407,0.7605357502881015
7,False,Coconut oil,oni,retrospective,24,market_adjusted_log_return,18,0.4558601413311536,0.13762792077944033,3.3122649731932348
7,False,Palm oil,oni,retrospective,24,market_adjusted_log_return,18,0.19224608888109967,0.09055269561233484,2.123029994646702
7,False,"Rubber, RSS3",oni,retrospective,24,market_adjusted_log_return,18,0.4148725994315332,0.10683290474312213,3.883378444394891
7,False,Coconut oil,oni,observable,6,seasonal_adjusted_log_return,18,-0.029105206987122087,0.0795328717701378,-0.3659519182362809
7,False,Palm oil,oni,observable,6,seasonal_adjusted_log_return,18,-0.05258984596826678,0.07693581995420795,-0.6835547603127926
7,False,"Rubber, RSS3",oni,observable,6,seasonal_adjusted_log_return,18,-0.0007855735759065655,0.05732890477325511,-0.013702923141714172
7,False,Coconut oil,oni,observable,6,market_adjusted_log_return,18,0.12976197396868566,0.07094644221976355,1.8290131246713577
7,False,Palm oil,oni,observable,6,market_adjusted_log_return,18,0.024377795411017606,0.06907205818884382,0.3529328074221913
7,False,"Rubber, RSS3",oni,observable,6,market_adjusted_log_return,18,0.09274103063314966,0.052082945222123075,1.7806410570221824
7,False,Coconut oil,oni,observable,12,seasonal_adjusted_log_return,18,-0.036431496710049395,0.14713869827645507,-0.24759969428028517
7,False,Palm oil,oni,observable,12,seasonal_adjusted_log_return,18,-0.03420199245620443,0.1071495090352867,-0.31919877901578586
7,False,"Rubber, RSS3",oni,observable,12,seasonal_adjusted_log_return,18,0.08647784945717422,0.09301822870108907,0.9296871233171712
7,False,Coconut oil,oni,observable,12,market_adjusted_log_return,18,0.24766098086807314,0.1291589067590242,1.9174905322645845
7,False,Palm oil,oni,observable,12,market_adjusted_log_return,18,0.0977677665730879,0.09193479929800547,1.063446783150904
7,False,"Rubber, RSS3",oni,observable,12,market_adjusted_log_return,18,0.25390456137544687,0.0848191837078622,2.993480369369689
7,False,Coconut oil,oni,observable,18,seasonal_adjusted_log_return,18,-0.1219240419703462,0.14542614051403002,-0.8383915129658794
7,False,Palm oil,oni,observable,18,seasonal_adjusted_log_return,18,-0.09789869977996726,0.1184355775251858,-0.8265987452895961
7,False,"Rubber, RSS3",oni,observable,18,seasonal_adjusted_log_return,18,0.056054048438813835,0.0945122454887398,0.5930876803206641
7,False,Coconut oil,oni,observable,18,market_adjusted_log_return,18,0.301937674811414,0.12454298641135998,2.4243651409974
7,False,Palm oil,oni,observable,18,market_adjusted_log_return,18,0.10364844009556687,0.09962520856506017,1.0403836698407445
7,False,"Rubber, RSS3",oni,observable,18,market_adjusted_log_return,18,0.30570546843233204,0.08435636066724422,3.6239764970211454
7,False,Coconut oil,oni,observable,24,seasonal_adjusted_log_return,18,-0.07730848700328345,0.14801275720918733,-0.5223096202040403
7,False,Palm oil,oni,observable,24,seasonal_adjusted_log_return,18,-0.1007172289930499,0.1342922257860648,-0.7499855513117952
7,False,"Rubber, RSS3",oni,observable,24,seasonal_adjusted_log_return,18,0.0373401793104286,0.08429847611665708,0.4429520085126463
7,False,Coconut oil,oni,observable,24,market_adjusted_log_return,18,0.4878256531800427,0.13262559402144916,3.678216537157587
7,False,Palm oil,oni,observable,24,market_adjusted_log_return,18,0.1719137130580677,0.11435947934472449,1.5032747092162961
7,False,"Rubber, RSS3",oni,observable,24,market_adjusted_log_return,18,0.37007669359526246,0.07444121675848478,4.971395010857091
8,False,Coconut oil,roni,retrospective,6,seasonal_adjusted_log_return,19,-0.018771674195171822,0.0802272909977367,-0.23398115481303475
8,False,Palm oil,roni,retrospective,6,seasonal_adjusted_log_return,19,0.006857193072106038,0.06055807719222998,0.11323333550269762
8,False,"Rubber, RSS3",roni,retrospective,6,seasonal_adjusted_log_return,19,0.09038470464435162,0.04055615040115179,2.2286312618513393
8,False,Coconut oil,roni,retrospective,6,market_adjusted_log_return,19,0.12419287808416835,0.07353653758136879,1.6888594727042716
8,False,Palm oil,roni,retrospective,6,market_adjusted_log_return,19,0.0678879592075932,0.0531139545601186,1.2781567437376973
8,False,"Rubber, RSS3",roni,retrospective,6,market_adjusted_log_return,19,0.17480902948447294,0.0351809556510878,4.9688539225075825
8,False,Coconut oil,roni,retrospective,12,seasonal_adjusted_log_return,19,-0.09493377372367977,0.10391686908486203,-0.913554984476617
8,False,Palm oil,roni,retrospective,12,seasonal_adjusted_log_return,19,-0.02005347728071051,0.07370795090585122,-0.27206667712585386
8,False,"Rubber, RSS3",roni,retrospective,12,seasonal_adjusted_log_return,19,0.07147217115525836,0.057964349219983446,1.2330367220032212
8,False,Coconut oil,roni,retrospective,12,market_adjusted_log_return,19,0.19373880050207437,0.096062665760174,2.016796004659651
8,False,Palm oil,roni,retrospective,12,market_adjusted_log_return,19,0.11650624170821104,0.06504961520642151,1.791036600885379
8,False,"Rubber, RSS3",roni,retrospective,12,market_adjusted_log_return,19,0.24152041942903657,0.05101587177329574,4.734221155767066
8,False,Coconut oil,roni,retrospective,18,seasonal_adjusted_log_return,19,-0.012292334567354995,0.1259626027074932,-0.09758717510704273
8,False,Palm oil,roni,retrospective,18,seasonal_adjusted_log_return,19,0.008806887360016002,0.093938747268136,0.09375138179007095
8,False,"Rubber, RSS3",roni,retrospective,18,seasonal_adjusted_log_return,19,0.06513197324165296,0.05491528948792454,1.1860444304126811
8,False,Coconut oil,roni,retrospective,18,market_adjusted_log_return,19,0.407408175270408,0.1259196076093467,3.2354625542858435
8,False,Palm oil,roni,retrospective,18,market_adjusted_log_return,19,0.20618385906528783,0.08775835945127572,2.349449788652477
8,False,"Rubber, RSS3",roni,retrospective,18,market_adjusted_log_return,19,0.31240161919725606,0.05341633610611988,5.848428439131833
8,False,Coconut oil,roni,retrospective,24,seasonal_adjusted_log_return,19,0.047468431993363654,0.14766655751769422,0.32145688767529995
8,False,Palm oil,roni,retrospective,24,seasonal_adjusted_log_return,19,0.02911190056308823,0.10756218813485581,0.2706518068095571
8,False,"Rubber, RSS3",roni,retrospective,24,seasonal_adjusted_log_return,19,0.11693398498437248,0.08402899620895994,1.3915908824328418
8,False,Coconut oil,roni,retrospective,24,market_adjusted_log_return,19,0.608952322082958,0.14090853609570353,4.321614140319819
8,False,Palm oil,roni,retrospective,24,market_adjusted_log_return,19,0.29808473164802674,0.09516917802028405,3.132156206965389
8,False,"Rubber, RSS3",roni,retrospective,24,market_adjusted_log_return,19,0.4475811845530303,0.07801991351050909,5.736755712921192
8,False,Coconut oil,roni,observable,6,seasonal_adjusted_log_return,19,-0.06059729820714106,0.0542016699905526,-1.117996884924454
8,False,Palm oil,roni,observable,6,seasonal_adjusted_log_return,19,-0.024617193340135797,0.036395643524481006,-0.6763774714843933
8,False,"Rubber, RSS3",roni,observable,6,seasonal_adjusted_log_return,19,0.00724408412203787,0.04409981450139277,0.16426563703140035
8,False,Coconut oil,roni,observable,6,market_adjusted_log_return,19,0.10810595258394326,0.05412020825181332,1.9975154581989458
8,False,Palm oil,roni,observable,6,market_adjusted_log_return,19,0.06220770000944986,0.037878778968019285,1.642283666587333
8,False,"Rubber, RSS3",roni,observable,6,market_adjusted_log_return,19,0.1064006163986171,0.042517290355968726,2.5025258079194646
8,False,Coconut oil,roni,observable,12,seasonal_adjusted_log_return,19,0.022044140949183732,0.09343205987550822,0.23593765329112973
8,False,Palm oil,roni,observable,12,seasonal_adjusted_log_return,19,0.004243171300590718,0.061691237296953076,0.06878077805711781
8,False,"Rubber, RSS3",roni,observable,12,seasonal_adjusted_log_return,19,0.000903886208432432,0.06098004770984348,0.014822654989273246
