family,commodity,episodes_x,draw_universe_episodes,bootstrap_mean_log_return,median_return,positive_share,log_mean_direction,log_sign_agreement,standard_error,t_statistic,confidence_level,ci_lower,ci_upper,log_mean_bootstrap_p_value,bootstrap_p_value_method,centered_p_value,studentized_p_value,studentized_ci_lower,studentized_ci_upper,studentized_valid_replicates,studentized_status,index_definition,anchor_type,direction,episodes_y,arithmetic_mean_return,mean_log_return,geometric_equivalent_return,jensen_gap,jensen_share_of_arithmetic_mean,time_spearman_rho,time_spearman_p_value,log_mean_bh_q_value,reject_log_mean_fdr,time_trend_bh_q_value,reject_time_trend_fdr,reject_log_mean_raw,reject_time_trend_raw
candidates,"Rubber, RSS3",17,17,0.265579793765807,0.2556085837988321,0.8235294117647058,positive,True,0.06578722154501014,4.036951060231404,0.95,0.14554399081024638,0.39312197680926086,0.0013998600139986002,studentized,0.00019998000199980003,0.0013998600139986002,0.14249463822392255,0.42282548092257277,10000,estimated,oni,observable,warm,17,0.35252305155880737,0.26557979376580704,0.30418691605583853,0.048336135502968836,0.13711482210662038,0.06372549019607844,0.808021077411703,0.010498950104989501,True,0.915106662996154,False,,
candidates,"Shrimps, Mexican",16,17,-0.0473355297671645,-0.05305336981447459,0.375,negative,True,0.06141649428366038,-0.7707299206714561,0.95,-0.1671647860280972,0.06866241271411175,0.46155384461553844,studentized,0.42895710428957107,0.46155384461553844,-0.1791360981108901,0.08290756085743921,10000,estimated,oni,observable,warm,16,-0.019210180314415327,-0.047335529767164486,-0.04623267343231626,0.027022493117900934,-1.4066756623634211,-0.21176470588235297,0.4310832472392213,0.5128376051283761,False,0.915106662996154,False,,
candidates,Sorghum,15,17,0.1117887718369071,0.06149557464292513,0.7333333333333333,positive,True,0.05773896336397372,1.9361063192668577,0.95,0.004631575801377775,0.22322863493720646,0.07429257074292571,studentized,0.045295470452954706,0.07429257074292571,-0.0053032608428037475,0.2438453958646692,10000,estimated,oni,observable,warm,15,0.14509768098564416,0.1117887718369071,0.11827662417887111,0.026821056806773047,0.18484828030729658,-0.10714285714285714,0.7039010016261618,0.14858514148585142,False,0.915106662996154,False,,
candidates,Soybeans,17,17,0.13880440139000208,0.1554784894149397,0.7647058823529411,positive,True,0.046200009375298876,3.0044236628275387,0.95,0.05161732883311198,0.22478187022395016,0.007899210078992101,studentized,0.0021997800219978004,0.007899210078992101,0.038700981992127154,0.23284308923990166,10000,estimated,oni,observable,warm,17,0.16839664988191547,0.13880440139000208,0.14889935490755998,0.019497294974355484,0.11578196471264447,-0.05147058823529412,0.8444669030406069,0.027997200279972004,True,0.915106662996154,False,,
candidates,"Sugar, world",17,17,-0.009280155143345573,-0.07054843206642093,0.4117647058823529,negative,True,0.08766449097203338,-0.10585991021502784,0.95,-0.17201131386603244,0.1560912037139485,0.9199080091990801,studentized,0.9168083191680831,0.9199080091990801,-0.18374838727816722,0.18087607487089383,10000,estimated,oni,observable,warm,17,0.05481299605518778,-0.00928015514334556,-0.00923722739827865,0.06405022345346643,1.1685225779116009,0.3872549019607844,0.12460639350840529,0.9199080091990801,False,0.915106662996154,False,,
candidates,"Tea, avg 3 auctions",17,17,0.10241072389498034,0.09966606276076787,0.8235294117647058,positive,True,0.04527942624142725,2.2617495934893777,0.95,0.016633275492205835,0.18735251252897533,0.0382961703829617,studentized,0.0184981501849815,0.0382961703829617,0.00322204795206002,0.19491848373452142,10000,estimated,oni,observable,warm,17,0.1259841562930212,0.10241072389498034,0.10783839399800643,0.018145762295014772,0.1440320975981322,-0.02450980392156863,0.9256077760199252,0.08952950858760277,False,0.9256077760199252,False,,
candidates,"Tobacco, US import u.v.",17,17,-0.01883690045840367,-0.02130670303267132,0.4117647058823529,negative,True,0.024789134445136387,-0.7598853642951401,0.95,-0.06614311371867296,0.02797085862437308,0.46025397460253975,studentized,0.4393560643935606,0.46025397460253975,-0.07366495071129361,0.032453788641053805,10000,estimated,oni,observable,warm,17,-0.013847936136898727,-0.01883690045840367,-0.01866059480187687,0.004812658664978143,-0.347536168379236,0.02450980392156863,0.9256077760199252,0.5128376051283761,False,0.9256077760199252,False,,
candidates,Urea,17,17,0.20214345656191882,0.18853452381221142,0.8235294117647058,positive,True,0.06627160211347527,3.0502273992983215,0.95,0.0721444994566501,0.3261979572803236,0.010198980101989802,studentized,0.0017998200179982,0.010198980101989802,0.04662693073393842,0.3354390915906674,10000,estimated,oni,observable,warm,17,0.26620956323832473,0.20214345656191884,0.22402358973277975,0.04218597350554498,0.15846903842360424,0.232843137254902,0.368459654854376,0.028906200289062,True,0.915106662996154,False,,
candidates,"Wheat, US HRW",17,17,0.08744477912701708,-0.0031781706265910574,0.47058823529411764,positive,False,0.061351614671142134,1.4253052604359302,0.95,-0.021446936207292388,0.20914024575241685,0.18398160183981602,studentized,0.1406859314068593,0.18398160183981602,-0.0226739706238374,0.266723711408848,10000,estimated,oni,observable,warm,17,0.12728673128544274,0.08744477912701706,0.09138199571235996,0.03590473557308278,0.2820775992162591,-0.05392156862745098,0.8371514461082936,0.24727961986410057,False,0.915106662996154,False,,
controls,Gold,17,17,0.07646562224992304,0.09404403344896424,0.5882352941176471,positive,True,0.03941507386132332,1.940009614569216,0.95,0.0023335734472129297,0.1524357748174295,0.07139286071392861,studentized,0.045995400459954004,0.07139286071392861,-0.007276402564809117,0.1609512244147345,10000,estimated,oni,observable,warm,17,0.09295467491328839,0.07646562224992304,0.07946508011854511,0.013489594794743279,0.14512013308988364,0.465686274509804,0.05957824210811781,,,,,False,False
controls,Platinum,17,17,0.07329193139557598,0.07145357182380342,0.7058823529411765,positive,True,0.03377555077399325,2.169969984679268,0.95,0.010292515576550065,0.13753579276030137,0.043695630436956304,studentized,0.026597340265973404,0.043695630436956304,0.0003040653339163035,0.14179794354438352,10000,estimated,oni,observable,warm,17,0.08587065736433497,0.07329193139557598,0.07604462227506685,0.009826035089268118,0.11442832034670329,0.04656862745098039,0.8591333762840924,,,,,True,False
controls,Silver,17,17,0.21424170908745005,0.23835812659090896,0.9411764705882353,positive,True,0.03501695507382892,6.118227830939267,0.95,0.14722286104919471,0.2811097599086364,9.999000099990002e-05,studentized,9.999000099990002e-05,9.999000099990002e-05,0.13747064646990592,0.2878105040687412,10000,estimated,oni,observable,warm,17,0.25107657204708095,0.21424170908745002,0.23892207733015364,0.012154494716927311,0.04840951355130078,0.3088235294117647,0.22778565332325174,,,,,True,False
candidates,"Banana, US",17,17,-0.10690404064955897,-0.07748928979133067,0.29411764705882354,negative,True,0.062441109342186045,-1.7120778566522548,0.95,-0.22915290952726772,0.009623214252527877,0.10718928107189281,studentized,0.0770922907709229,0.10718928107189281,-0.2496007726621587,0.018247454249437217,10000,estimated,oni,retrospective,cold,17,-0.07394345145765306,-0.106904040649559,-0.10138810093272674,0.027444649475073676,-0.37115726861615395,0.22549019607843138,0.3841966507618189,0.292334402923344,False,0.8225588681711513,False,,
candidates,Barley,15,17,0.17467904551642494,0.17680702368762705,0.8,positive,True,0.0565771248496682,3.087450024732908,0.95,0.06760639958297322,0.2798881414687659,0.0082991700829917,studentized,0.0013998600139986002,0.0082991700829917,0.053172029043787025,0.2960401032850334,10000,estimated,oni,retrospective,cold,15,0.21768843951514877,0.17467904551642494,0.19086394214772784,0.02682449736742093,0.12322426228589063,0.5928571428571427,0.019846421970181147,0.11398860113988603,False,0.5953926591054344,False,,
candidates,Beef **,17,17,-0.0033259896753461433,-0.03551977745511892,0.23529411764705882,negative,True,0.03483550785945726,-0.0954769968838905,0.95,-0.06544143754991144,0.0648165172521527,0.9278072192780722,studentized,0.9266073392660734,0.9278072192780722,-0.06680142481134313,0.08999226335345188,10000,estimated,oni,retrospective,cold,17,0.0067418776253072585,-0.003325989675346145,-0.0033204646987216517,0.01006234232402891,1.49251334468865,-0.09558823529411767,0.7151579154299805,0.9278072192780722,False,0.8225588681711513,False,,
candidates,Chicken **,17,17,-0.005792290995373291,0.002480270422804227,0.5294117647058824,negative,False,0.029563949261812935,-0.19592412854175265,0.95,-0.0654968529948405,0.04796062637876682,0.8515148485151485,studentized,0.8435156484351565,0.8515148485151485,-0.08589670046684095,0.046495182790027054,10000,estimated,oni,retrospective,cold,17,0.0009250309509526042,-0.0057922909953732945,-0.005775548020211631,0.006700578971164235,7.24362678271892,-0.2622549019607843,0.3092086598982379,0.9278072192780722,False,0.8225588681711513,False,,
candidates,"Coal, Australian",17,17,0.08497616992892143,-0.009471076695504779,0.47058823529411764,positive,False,0.08605512331106822,0.9874620668632751,0.95,-0.06634787874559728,0.2548583412268086,0.33456654334566543,studentized,0.30686931306869314,0.33456654334566543,-0.06449542588641172,0.32830633076098714,10000,estimated,oni,retrospective,cold,17,0.16295845405070097,0.08497616992892143,0.08869112280243849,0.07426733124826249,0.4557439605137382,0.20833333333333337,0.4223129818009652,0.5018498150184982,False,0.8225588681711513,False,,
candidates,Cocoa,17,17,0.12756074367623732,0.15729358470528254,0.7058823529411765,positive,True,0.0591186471271519,2.1577074218542367,0.95,0.01783516220630408,0.23886722446186937,0.046295370462953706,studentized,0.025097490250974904,0.046295370462953706,-0.0034382316495917553,0.24614634674064573,10000,estimated,oni,retrospective,cold,17,0.16786667310720257,0.12756074367623732,0.13605387423402646,0.03181279887317612,0.18951229737459507,0.2132352941176471,0.4112256782090655,0.154317901543179,False,0.8225588681711513,False,,
candidates,Coconut oil,17,17,0.30636214139402074,0.38150628015098736,0.7647058823529411,positive,True,0.11556512586522746,2.6509912839216008,0.95,0.08791099874095003,0.5247862714060845,0.018998100189981004,studentized,0.0065993400659934,0.018998100189981004,0.04906509340616322,0.5397121016959048,10000,estimated,oni,retrospective,cold,17,0.5091338373459277,0.30636214139402085,0.3584741772114297,0.15065966013449794,0.29591366568734506,-0.08088235294117649,0.7576329086921563,0.11398860113988603,False,0.8225588681711513,False,,
candidates,"Coffee, Arabica",17,17,0.2428457564071345,0.24026778453331973,0.7647058823529411,positive,True,0.06656435975701401,3.6482850175922468,0.95,0.11753429368088987,0.3672109671314528,0.0027997200279972004,studentized,9.999000099990002e-05,0.0027997200279972004,0.0958733278433706,0.3817450018682376,10000,estimated,oni,retrospective,cold,17,0.32028471802594305,0.24284575640713454,0.2748719681195793,0.045412749906363736,0.14178868784705895,0.11029411764705883,0.6734589975422938,0.08399160083991601,False,0.8225588681711513,False,,
candidates,"Coffee, Robusta",17,17,0.20310665435091532,0.16377279368086298,0.7647058823529411,positive,True,0.07714139264356991,2.6329140217803055,0.95,0.05715434282274607,0.3454921615846001,0.0184981501849815,studentized,0.005499450054994501,0.0184981501849815,0.04351431629937211,0.3659099385455524,10000,estimated,oni,retrospective,cold,17,0.2845818339331212,0.20310665435091532,0.22520313452436394,0.05937869940875726,0.20865245890119494,0.06372549019607844,0.808021077411703,0.11398860113988603,False,0.8225588681711513,False,,
candidates,"Cotton, A Index",17,17,0.022845237013595938,0.057105875240864815,0.5882352941176471,positive,True,0.059362334387433276,0.38484397976155343,0.95,-0.08899614137861694,0.1344535191660429,0.7034296570342966,studentized,0.6953304669533047,0.7034296570342966,-0.11265110585398581,0.14385656706461084,10000,estimated,oni,retrospective,cold,17,0.05184601998730141,0.02284523701359593,0.023108188015463833,0.028737831971837574,0.5542919587439171,0.16911764705882354,0.5164176230839818,0.8116496042703422,False,0.8225588681711513,False,,
candidates,DAP,17,17,0.16728337195633522,0.19229320111942097,0.8235294117647058,positive,True,0.1276886577627633,1.3100879505455854,0.95,-0.08080916949785315,0.40399384584697795,0.2104789521047895,studentized,0.17068293170682933,0.2104789521047895,-0.1388179504306747,0.4108948538336814,10000,estimated,oni,retrospective,cold,17,0.33357652378502994,0.1672833719563352,0.18208918877814767,0.15148733500688227,0.4541306842819274,0.16176470588235298,0.5350755062766513,0.39464803519648034,False,0.8225588681711513,False,,
candidates,Fish meal,14,17,-0.04228892362733498,-0.009133137498034797,0.5,negative,False,0.06433194446901602,-0.6573549731222947,0.95,-0.16815665287029496,0.07756623776927947,0.5137486251374862,studentized,0.49855014498550143,0.5137486251374862,-0.20143774117527607,0.08917880424071999,10000,estimated,oni,retrospective,cold,14,-0.01600606354355077,-0.04228892362733498,-0.04140721954479409,0.025401156001243316,-1.5869708334050725,0.3802197802197802,0.17990614630608132,0.6421857814218578,False,0.8225588681711513,False,,
candidates,Groundnut oil **,17,17,0.03738014520218517,-0.03298735135902426,0.4117647058823529,positive,False,0.0772746798026915,0.48373083263016264,0.95,-0.10478001840806765,0.19139055485460324,0.6387361263873612,studentized,0.6143385661433857,0.6387361263873612,-0.11380331938612304,0.22238329858191072,10000,estimated,oni,retrospective,cold,17,0.091490970051385,0.03738014520218517,0.038087569849575224,0.053403400201809774,0.5837013223470718,0.08578431372549021,0.7433950261372769,0.7664833516648335,False,0.8225588681711513,False,,
candidates,Lamb **,16,17,0.06122246628837425,-0.008899664967220448,0.4375,positive,False,0.05609144899163405,1.091475927061636,0.95,-0.034516365380255216,0.1735939869718523,0.2976702329767023,studentized,0.2558744125587441,0.2976702329767023,-0.03386974111941831,0.24480792926949885,10000,estimated,oni,retrospective,cold,16,0.0910362667013379,0.061222466288374244,0.06313539966759972,0.027900867033738175,0.3064807910595936,0.09705882352941177,0.7206513082372035,0.47774169951425915,False,0.8225588681711513,False,,
candidates,"Logs, Malaysian",17,17,0.135198267138302,0.11469634531781055,0.7647058823529411,positive,True,0.0443029360438657,3.051677365230107,0.95,0.05546920428093437,0.2208376788831666,0.011898810118988102,studentized,0.0017998200179982,0.011898810118988102,0.0515263124620598,0.24531092489078787,10000,estimated,oni,retrospective,cold,17,0.1635276308940937,0.13519826713830196,0.14476373088150526,0.01876390001258843,0.11474452305091241,-0.06862745098039216,0.7935424429160596,0.11398860113988603,False,0.8225588681711513,False,,
candidates,Maize,17,17,0.15105341827796467,0.12307373565096151,0.7647058823529411,positive,True,0.06278787492038888,2.405773701841176,0.95,0.03290889806797386,0.2691734236444042,0.029197080291970802,studentized,0.0115988401159884,0.029197080291970802,0.024726650076603157,0.2929795847860157,10000,estimated,oni,retrospective,cold,17,0.2006630525962392,0.15105341827796462,0.16305878501991583,0.037604267576323375,0.18740005740861607,0.37990196078431376,0.13254890262758853,0.13198680131986804,False,0.8225588681711513,False,,
candidates,"Natural gas, Europe",17,17,0.09069838331228836,0.0010109045452124377,0.5294117647058824,positive,True,0.12660798362222953,0.7163717541139621,0.95,-0.12476084318592438,0.34830606556559196,0.48205179482051796,studentized,0.45645435456454353,0.48205179482051796,-0.11989967277657926,0.4901380569621379,10000,estimated,oni,retrospective,cold,17,0.28786460452680285,0.09069838331228836,0.09493870366368662,0.19292590086311623,0.6701966752051763,0.41666666666666674,0.09615710991420606,0.6421857814218578,False,0.8225588681711513,False,,
candidates,"Natural gas, US",17,17,-0.08270826512245309,-0.06645538710209603,0.4117647058823529,negative,True,0.10119806194991508,-0.8172909987484448,0.95,-0.27576003678872335,0.1012551390115327,0.4273572642735726,studentized,0.40605939406059394,0.4273572642735726,-0.3191322951426435,0.11119949179047879,10000,estimated,oni,retrospective,cold,17,-0.005671324044286869,-0.08270826512245309,-0.0793803150816392,0.07370899103735233,-12.996787075075472,0.12009803921568628,0.6461426985863068,0.6105103775336752,False,0.8225588681711513,False,,
candidates,Orange,17,17,-0.08611505576375686,-0.09746520120772274,0.35294117647058826,negative,True,0.05307546468316206,-1.6225021538262,0.95,-0.18749208275859824,0.01589754519466295,0.1277872212778722,studentized,0.09609039096090391,0.1277872212778722,-0.19882648536921826,0.0304921481015743,10000,estimated,oni,retrospective,cold,17,-0.06159263598103526,-0.08611505576375686,-0.0825113372116962,0.020918701230660947,-0.33962990700872,0.13235294117647062,0.6125925983674195,0.3194680531946805,False,0.8225588681711513,False,,
candidates,Palm oil,17,17,0.13707603971463397,0.16919751368900005,0.6470588235294118,positive,True,0.07820038328831493,1.7528819418857826,0.95,-0.013957475341546332,0.27972075624776027,0.10028997100289971,studentized,0.06979302069793021,0.10028997100289971,-0.042209891824565055,0.29389341784923745,10000,estimated,oni,retrospective,cold,17,0.2018932653209068,0.13707603971463395,0.146915356321132,0.05497790899977478,0.2723117530066597,0.07107843137254903,0.7863266619781205,0.292334402923344,False,0.8225588681711513,False,,
candidates,"Rice, Thai 5%",17,17,0.152506615632199,0.08040028908762785,0.6470588235294118,positive,True,0.0953717323197401,1.5990756581930419,0.95,-0.010485495808346526,0.3563612192038893,0.17198280171982802,studentized,0.10138986101389862,0.17198280171982802,-0.0057794050723286305,0.5424583062070999,10000,estimated,oni,retrospective,cold,17,0.2749766528035946,0.15250661563219897,0.1647501676278385,0.11022648517575612,0.40085761482625476,0.3651960784313726,0.14947236965165778,0.39464803519648034,False,0.8225588681711513,False,,
candidates,"Rubber, RSS3",17,17,-0.00588220478046446,-0.017793955188954318,0.4117647058823529,negative,True,0.05115354943313898,-0.11499113640496998,0.95,-0.10227692859625334,0.09382467327212222,0.9073092690730927,studentized,0.9034096590340965,0.9073092690730927,-0.10679562223618716,0.1173851626584436,10000,estimated,oni,retrospective,cold,17,0.015588560622995629,-0.0058822047804644615,-0.0058649384851415754,0.021453499108137205,1.3762334847317366,-0.1519607843137255,0.5604155062809044,0.9278072192780722,False,0.8225588681711513,False,,
candidates,"Shrimps, Mexican",17,17,-0.10405068519195104,-0.13764498270747436,0.29411764705882354,negative,True,0.044212877033799766,-2.353402270393003,0.95,-0.18660840991610245,-0.020653025217991207,0.0321967803219678,studentized,0.014698530146985302,0.0321967803219678,-0.1949056759685375,-0.006413557710339732,10000,estimated,oni,retrospective,cold,17,-0.08451076842431836,-0.10405068519195104,-0.0988203801983869,0.014309611774068545,-0.16932294003317674,-0.25980392156862747,0.31391716151942506,0.13198680131986804,False,0.8225588681711513,False,,
candidates,Sorghum,15,17,0.0855963837861174,0.05756791848009949,0.6,positive,True,0.06466794413100392,1.3236292716019669,0.95,-0.033674269327882915,0.20915484685013677,0.20757924207579243,studentized,0.17068293170682933,0.20757924207579243,-0.04207913102327791,0.23585362372572938,10000,estimated,oni,retrospective,cold,15,0.12244118361174496,0.0855963837861174,0.0893665535571124,0.033074630054632556,0.27012667698076653,0.2178571428571428,0.43539267351553756,0.39464803519648034,False,0.8225588681711513,False,,
candidates,Soybeans,17,17,0.03443272133781458,0.10808837030234289,0.6470588235294118,positive,True,0.05096809408926696,0.6755740420175049,0.95,-0.06802528153772257,0.1276256640249469,0.5009499050094991,studentized,0.48905109489051096,0.5009499050094991,-0.0910428101370569,0.13357970920178316,10000,estimated,oni,retrospective,cold,17,0.05588105947853933,0.03443272133781458,0.035032390439019664,0.020848669039519666,0.37309008157811374,0.43137254901960786,0.08383073912478922,0.6421857814218578,False,0.8225588681711513,False,,
candidates,"Sugar, world",17,17,0.013632970063855488,0.08947573949162024,0.6470588235294118,positive,True,0.09033585425545526,0.15091427624411058,0.95,-0.1706094451388182,0.1742332676638139,0.8858114188581142,studentized,0.8809119088091191,0.8858114188581142,-0.2554061556064818,0.17207014395301057,10000,estimated,oni,retrospective,cold,17,0.07406645661185167,0.013632970063855488,0.013726322742603578,0.060340133869248094,0.8146755850014948,-0.08823529411764706,0.7363051515421217,0.9278072192780722,False,0.8225588681711513,False,,
candidates,"Tea, avg 3 auctions",17,17,0.06633744574977085,0.08885421261249114,0.7058823529411765,positive,True,0.054353490427941374,1.2204817984544543,0.95,-0.042285556057355116,0.16356052233427965,0.24957504249575044,studentized,0.20987901209879012,0.24957504249575044,-0.0801636105295444,0.16527981549258997,10000,estimated,oni,retrospective,cold,17,0.092444365869713,0.06633744574977085,0.06858724655762699,0.023857119312086006,0.2580700196019428,-0.07843137254901962,0.7647798831352098,0.4404265455807361,False,0.8225588681711513,False,,
candidates,"Tobacco, US import u.v.",17,17,0.039977406393383465,0.05445780660396885,0.5882352941176471,positive,True,0.030109639358867256,1.3277278388128606,0.95,-0.017046560105539368,0.09596781333785664,0.20487951204879512,studentized,0.17698230176982302,0.20487951204879512,-0.023567176387799378,0.10478814825782953,10000,estimated,oni,retrospective,cold,17,0.048357850460837876,0.03997740639338346,0.040787258788843754,0.007570591671994122,0.15655351922900482,-0.21813725490196081,0.40029509071151087,0.39464803519648034,False,0.8225588681711513,False,,
candidates,Urea,17,17,0.2694786881659121,0.2723138952055862,0.7647058823529411,positive,True,0.11586383132261246,2.3258223475760333,0.95,0.047565178634141524,0.4888846130733081,0.03519648035196481,studentized,0.015798420157984203,0.03519648035196481,0.01378015460616977,0.5129615039115163,10000,estimated,oni,retrospective,cold,17,0.45248557405893075,0.26947868816591203,0.30928172873383614,0.14320384532509461,0.31648267599011687,0.058823529411764705,0.8225588681711513,0.13198680131986804,False,0.8225588681711513,False,,
candidates,"Wheat, US HRW",17,17,0.04444520173559365,0.07601466741428309,0.6470588235294118,positive,True,0.0421096030736099,1.0554647513039008,0.95,-0.034542006872422606,0.12513056052832108,0.30256974302569745,studentized,0.27207279272072793,0.30256974302569745,-0.042042209141059404,0.1376321573110971,10000,estimated,oni,retrospective,cold,17,0.06059227539301483,0.044445201735593645,0.045447686422022134,0.015144588970992696,0.2499425689621583,0.19607843137254904,0.4507049808818775,0.47774169951425915,False,0.8225588681711513,False,,
controls,Gold,17,17,0.03928094339238801,0.025097926611802775,0.6470588235294118,positive,True,0.04158850334151916,0.9445144748253675,0.95,-0.038728678671583236,0.12034499377858444,0.3468653134686531,studentized,0.33186681331866813,0.3468653134686531,-0.046936589320894895,0.13092716149703088,10000,estimated,oni,retrospective,cold,17,0.05463617897267275,0.03928094339238801,0.040062641335103344,0.014573537637569405,0.2667378632912565,-0.02450980392156863,0.9256077760199252,,,,,False,False
controls,Platinum,17,17,-0.06318859390020948,-0.08782167182639616,0.17647058823529413,negative,True,0.033365805362163034,-1.8938129385561187,0.95,-0.12064016530687646,0.005595047809581719,0.1146885311468853,studentized,0.046795320467953205,0.1146885311468853,-0.12019868190736124,0.05659670196753905,10000,estimated,oni,retrospective,cold,17,-0.05229645132674292,-0.06318859390020949,-0.06123358862568497,0.00893713729894205,-0.17089376185591873,0.23529411764705882,0.363295114375383,,,,,False,False
controls,Silver,17,17,0.11253506043141341,0.0027490017888616124,0.5294117647058824,positive,True,0.06703222213093797,1.6788203770358692,0.95,-0.0054122079626077345,0.24943786703104387,0.1267873212678732,studentized,0.0822917708229177,0.1267873212678732,-0.008213689454421691,0.30245868959688993,10000,estimated,oni,retrospective,cold,17,0.1638579062832036,0.1125350604314134,0.11911149275669948,0.04474641352650412,0.2730805887948227,-0.27450980392156865,0.28629837865879204,,,,,False,False
candidates,"Banana, US",17,17,-0.14153577579538,-0.04235773498409664,0.35294117647058826,negative,True,0.06893538358525254,-2.0531658552438805,0.95,-0.284780332210373,-0.02412002239892032,0.08499150084991501,studentized,0.033596640335966405,0.08499150084991501,-0.37439863206961177,-0.024755950966959442,10000,estimated,oni,retrospective,warm,17,-0.10259618400511121,-0.14153577579537996,-0.13197587922393994,0.02937969521882873,-0.2863624559112751,-0.10539215686274511,0.6872658389566565,0.14998500149985003,False,0.8885928675683452,False,,
candidates,Barley,15,17,0.19624965627365076,0.09181427041298476,0.8666666666666667,positive,True,0.062407231453438135,3.144662112115518,0.95,0.08186673998063321,0.3176188722354137,0.012598740125987402,studentized,0.0011998800119988001,0.012598740125987402,0.07010152272708667,0.34624872598873674,10000,estimated,oni,retrospective,warm,15,0.251132326284628,0.19624965627365076,0.21683065682345265,0.034301669461175355,0.1365880289831687,0.13928571428571426,0.6205460876279013,0.042329100423291,True,0.886494410897002,False,,
candidates,Beef **,17,17,-0.013370605108675902,-0.054843346535904815,0.47058823529411764,negative,True,0.059794937983449495,-0.22360764237897063,0.95,-0.12026746280973141,0.1056437034566199,0.8358164183581642,studentized,0.8224177582241776,0.8358164183581642,-0.11827297189181818,0.1442595470458664,10000,estimated,oni,retrospective,warm,17,0.01816978681589873,-0.013370605108675899,-0.013281615624128941,0.03145140244002767,1.7309725622376264,-0.34558823529411764,0.17425156925857002,0.8358164183581642,False,0.8235635178541271,False,,
candidates,Chicken **,17,17,-0.07652556373525644,-0.03762023226029805,0.35294117647058826,negative,True,0.03319391317696797,-2.3054095287673015,0.95,-0.14326383243191035,-0.01619597586979159,0.0463953604639536,studentized,0.019698030196980302,0.0463953604639536,-0.16310756150885275,-0.014767041565132102,10000,estimated,oni,retrospective,warm,17,-0.06575930123150339,-0.07652556373525644,-0.07367076644914745,0.007911465217644062,-0.12030944778126544,-0.6446078431372549,0.005214479339958623,0.0933906609339066,False,0.1564343801987587,False,,
candidates,"Coal, Australian",16,17,-0.16413910090167425,-0.16912216887755122,0.1875,negative,True,0.05693950552182134,-2.882692770114943,0.95,-0.27156291063950094,-0.05422219579214066,0.012698730126987301,studentized,0.0027997200279972004,0.012698730126987301,-0.2793366695608923,-0.03602958174999765,10000,estimated,oni,retrospective,warm,16,-0.13020465897224176,-0.16413910090167422,-0.1513760306895258,0.021171371717284032,-0.16260072323370198,0.15882352941176472,0.5568612810855391,0.042329100423291,True,0.8352919216283088,False,,
candidates,Cocoa,17,17,0.2535150065450421,0.12438686059536594,0.8823529411764706,positive,True,0.077570701994932,3.268179867208179,0.95,0.12243037389149349,0.4106298274882086,0.0362963703629637,studentized,0.0018998100189981002,0.0362963703629637,0.12745709238145234,0.5817025626337384,10000,estimated,oni,retrospective,warm,17,0.36364153917469827,0.25351500654504205,0.2885467159745363,0.07509482320016198,0.2065078246302478,-0.20833333333333337,0.4223129818009652,0.08376085468376239,False,0.8235635178541271,False,,
candidates,Coconut oil,17,17,0.6167697085019421,0.6054075859656898,1.0,positive,True,0.07994227173844923,7.715188661636433,0.95,0.46623526480585764,0.7687348293178277,9.999000099990002e-05,studentized,9.999000099990002e-05,9.999000099990002e-05,0.4527716281997714,0.7964570989666557,10000,estimated,oni,retrospective,warm,17,0.951125750796122,0.6167697085019421,0.8529328507179392,0.09819290007818282,0.10323860961181242,-0.2058823529411765,0.42791485314270766,0.0009999000099990003,True,0.8235635178541271,False,,
candidates,"Coffee, Arabica",17,17,0.18745763205488059,0.30916067436967354,0.7058823529411765,positive,True,0.07487241563421576,2.5036941905373062,0.95,0.04229835006431138,0.3260497085531984,0.0287971202879712,studentized,0.008899110088991101,0.0287971202879712,0.009585133587648398,0.3335627811076963,10000,estimated,oni,retrospective,warm,17,0.2585988878798735,0.18745763205488059,0.206179145006574,0.05241974287329951,0.20270676066344864,-0.06372549019607844,0.808021077411703,0.071992800719928,False,0.8885928675683452,False,,
candidates,"Coffee, Robusta",17,17,0.2491419826143132,0.31470136078574756,0.7058823529411765,positive,True,0.0668228105819217,3.7283972410719923,0.95,0.11987326752487093,0.3736598296377356,0.0035996400359964,studentized,9.999000099990002e-05,0.0035996400359964,0.10199307650573139,0.387872309617715,10000,estimated,oni,retrospective,warm,17,0.32853974649322676,0.24914198261431314,0.28292417306720646,0.045615573426020295,0.1388433938752087,0.03676470588235294,0.8885928675683452,0.015427028725698858,True,0.8885928675683452,False,,
candidates,"Cotton, A Index",17,17,0.10353219039068957,0.14310057423325137,0.5882352941176471,positive,True,0.06751435505872329,1.5334841057229731,0.95,-0.018019826521530443,0.23820870452378431,0.1461853814618538,studentized,0.11508849115088492,0.1461853814618538,-0.02512821399989286,0.2661519385196146,10000,estimated,oni,retrospective,warm,17,0.15330161380663831,0.10353219039068956,0.10908149455706344,0.04422011924957488,0.28845175306080206,-0.06127450980392158,0.8152828502754568,0.21927807219278073,False,0.8885928675683452,False,,
