index_definition,anchor_type,direction,family,commodity,episodes,draw_universe_episodes,mean_return,median_return,positive_share,return_direction,sign_agreement,standard_error,t_statistic,confidence_level,ci_lower,ci_upper,bootstrap_p_value,bootstrap_p_value_method,centered_p_value,studentized_p_value,studentized_ci_lower,studentized_ci_upper,studentized_valid_replicates,studentized_status,bootstrap_bh_q_value,reject_bootstrap_fdr,reject_bootstrap_raw
roni,observable,warm,candidates,"Natural gas, Europe",16,16,-0.272670469951034,-0.2846270995383579,0.0625,negative,True,0.037288079012514276,-7.312537335579098,0.95,-0.3413173898669829,-0.19999949677014284,9.999000099990002e-05,studentized,9.999000099990002e-05,9.999000099990002e-05,-0.34627754216306056,-0.18352493881583992,10000,estimated,0.0029997000299970007,True,
roni,observable,warm,candidates,"Natural gas, US",16,16,-0.05205518380874702,-0.10614627668106252,0.4375,negative,True,0.06976729612266784,-0.746125859847304,0.95,-0.18134050623195172,0.08260734114776383,0.46045395460453953,studentized,0.44355564443555645,0.46045395460453953,-0.19463703747140154,0.10312277234745384,10000,estimated,0.5116155051161551,False,
roni,observable,warm,candidates,Orange,16,16,0.12454236059911579,0.19158510306621912,0.625,positive,True,0.07315290960660238,1.7024936023580295,0.95,-0.015914236880556674,0.26686336021806695,0.11358864113588642,studentized,0.0847915208479152,0.11358864113588642,-0.03461580394875101,0.28738192437518023,10000,estimated,0.1973486861840132,False,
roni,observable,warm,candidates,Palm oil,16,16,0.5698136863224595,0.5306594683770083,0.875,positive,True,0.13969809887076398,4.078893635120973,0.95,0.32978652404352626,0.8549437214378225,0.0026997300269973002,studentized,0.00019998000199980003,0.0026997300269973002,0.33430570390219017,0.9748922844760222,10000,estimated,0.020247975202479753,True,
roni,observable,warm,candidates,"Rice, Thai 5%",16,16,0.314468296016835,0.24934399801043894,0.75,positive,True,0.12119835767211269,2.5946580634994283,0.95,0.10210750395638338,0.5560114503672624,0.0425957404259574,studentized,0.007099290070992901,0.0425957404259574,0.10038333209460282,0.7030907799011217,10000,estimated,0.18038196180381963,False,
roni,observable,warm,candidates,"Rubber, RSS3",16,16,0.41653331690475315,0.37162580652732546,0.9375,positive,True,0.0910886028017273,4.572836821434421,0.95,0.2524702989901408,0.5973409947387355,0.0022997700229977,studentized,9.999000099990002e-05,0.0022997700229977,0.24566996367848706,0.6600896583420512,10000,estimated,0.020247975202479753,True,
roni,observable,warm,candidates,"Shrimps, Mexican",15,16,0.07164498531346335,0.006351927111922118,0.5333333333333333,positive,True,0.05650536398269694,1.2679324627552608,0.95,-0.026207816110180752,0.18776714018229074,0.23687631236876314,studentized,0.1865813418658134,0.23687631236876314,-0.026473491648844938,0.2486885340371417,10000,estimated,0.33839473195537595,False,
roni,observable,warm,candidates,Sorghum,15,16,0.1335276999380066,0.04676115998270158,0.5333333333333333,positive,True,0.09436808477839488,1.4149667257905092,0.95,-0.024263503494724156,0.3286874734101692,0.19258074192580743,studentized,0.13688631136886312,0.19258074192580743,-0.027549435911594422,0.42585692002569353,10000,estimated,0.28887111288871115,False,
roni,observable,warm,candidates,Soybeans,16,16,0.21045070063392252,0.19203216585224026,0.75,positive,True,0.0823484872299828,2.5556110101473504,0.95,0.07400949245832458,0.3840282421936047,0.0403959604039596,studentized,0.007999200079992,0.0403959604039596,0.07420062587673115,0.44392951051157126,10000,estimated,0.18038196180381963,False,
roni,observable,warm,candidates,"Sugar, world",16,16,0.1646123522404016,0.00167132873058623,0.5,positive,False,0.16224002223284792,1.0146223476482819,0.95,-0.1202733539385188,0.4993535644643256,0.33626637336266374,studentized,0.297970202979702,0.33626637336266374,-0.11001101145307002,0.7700118988326502,10000,estimated,0.4203329667033297,False,
roni,observable,warm,candidates,"Tea, avg 3 auctions",16,16,0.09534942700007673,0.0443930856128506,0.6875,positive,True,0.06714523314182351,1.420047597402493,0.95,-0.007425083349215676,0.24121188535308588,0.2816718328167183,studentized,0.1287871212878712,0.2816718328167183,-0.005213581125246794,0.40364113853998695,10000,estimated,0.36739804280441524,False,
roni,observable,warm,candidates,"Tobacco, US import u.v.",16,16,-0.009957390079482487,0.01848509290826139,0.5625,negative,False,0.021365531037121067,-0.46604926702651295,0.95,-0.051431423779636325,0.029713263466242652,0.6451354864513549,studentized,0.638936106389361,0.6451354864513549,-0.06253644746571103,0.03200855986530255,10000,estimated,0.6451354864513549,False,
roni,observable,warm,candidates,Urea,16,16,0.2220889484284542,0.10623725748488855,0.6875,positive,True,0.11014356375927535,2.0163588397579133,0.95,0.024016646236918612,0.443196794365357,0.07329267073292671,studentized,0.036996300369963,0.07329267073292671,0.021323656500902927,0.5267893244046331,10000,estimated,0.18038196180381963,False,
roni,observable,warm,candidates,"Wheat, US HRW",16,16,0.12753059884200377,0.017245869344776676,0.625,positive,True,0.07429632067518441,1.7165129804954131,0.95,-0.0021434882845949707,0.278512966818695,0.12498750124987501,studentized,0.0730926907309269,0.12498750124987501,-0.004218102396455203,0.3620292613500048,10000,estimated,0.1973486861840132,False,
roni,observable,warm,controls,Gold,16,16,0.12348977684070331,0.08475248549623549,0.625,positive,True,0.046076429970893056,2.6801073112372866,0.95,0.042535867660735326,0.21364221401657577,0.027797220277972202,studentized,0.0051994800519948,0.027797220277972202,0.0402505686951324,0.2472467495424111,10000,estimated,,,True
roni,observable,warm,controls,Platinum,16,16,0.021527752262127567,-0.06341772374306642,0.4375,positive,False,0.047161179928956284,0.45647187569431097,0.95,-0.0652291777608024,0.11242970568812405,0.648035196480352,studentized,0.6418358164183582,0.648035196480352,-0.07100148728805993,0.1347697751531844,10000,estimated,,,False
roni,observable,warm,controls,Silver,16,16,0.16850245536113678,0.09299913728459397,0.625,positive,True,0.0993008766020484,1.696887893914734,0.95,-0.006887488288017418,0.364912859623346,0.12038796120387961,studentized,0.0745925407459254,0.12038796120387961,-0.005349650396510641,0.46681201855899307,10000,estimated,,,False
roni,observable,cold,candidates,"Banana, US",17,17,-0.007819390204694838,-0.07167875452812711,0.4117647058823529,negative,True,0.053896528710940105,-0.14508151808128658,0.95,-0.10341379276586934,0.09818327332768033,0.8855114488551145,studentized,0.8823117688231177,0.8855114488551145,-0.10046277095176845,0.1562396560120656,10000,estimated,0.8855114488551145,False,
roni,observable,cold,candidates,Barley,16,17,0.027069580089434817,-0.08850519046972755,0.4375,positive,False,0.06749329722578001,0.4010706425984951,0.95,-0.09171704611169365,0.16591423228961819,0.6990300969903009,studentized,0.6771322867713229,0.6990300969903009,-0.094149920376985,0.20695884933847797,10000,estimated,0.776700107767001,False,
roni,observable,cold,candidates,Beef **,17,17,-0.02560267453674748,-0.03742044163632019,0.4117647058823529,negative,True,0.03610590752745471,-0.7090993216907611,0.95,-0.09663850362456938,0.040441544885980535,0.49835016498350165,studentized,0.46715328467153283,0.49835016498350165,-0.10517139347626203,0.04678876663498,10000,estimated,0.6655584441555844,False,
roni,observable,cold,candidates,Chicken **,17,17,0.01646670974400178,0.02485303170110975,0.5882352941176471,positive,True,0.021166204623326447,0.7779717732604012,0.95,-0.023548749325591,0.05749228480066594,0.44525547445255476,studentized,0.41975802419758024,0.44525547445255476,-0.027280428438040252,0.0632632550443452,10000,estimated,0.6655584441555844,False,
roni,observable,cold,candidates,"Coal, Australian",17,17,-0.08125099319555996,-0.10884307452399355,0.23529411764705882,negative,True,0.04885467672012811,-1.6631159727249731,0.95,-0.16937285506861657,0.014868602168011969,0.11898810118988101,studentized,0.0816918308169183,0.11898810118988101,-0.1688644207053182,0.056547272063711226,10000,estimated,0.27458792582280234,False,
roni,observable,cold,candidates,Cocoa,17,17,0.2512138788417476,0.044009690737297325,0.5882352941176471,positive,True,0.11960194518984309,2.100416330545445,0.95,0.035720380021307056,0.4871673675961701,0.06679332066793321,studentized,0.029197080291970802,0.06679332066793321,0.03626264668067772,0.5941107685100948,10000,estimated,0.23464320234643207,False,
roni,observable,cold,candidates,Coconut oil,17,17,0.28604957352507254,0.24206369965659014,0.7058823529411765,positive,True,0.11025013068437432,2.5945508794359564,0.95,0.07922897965318897,0.5020379091467453,0.0235976402359764,studentized,0.007699230076992301,0.0235976402359764,0.06157899065579381,0.5456794358083441,10000,estimated,0.23247675232476753,False,
roni,observable,cold,candidates,"Coffee, Arabica",17,17,0.3041928402118925,0.2570822563204065,0.7647058823529411,positive,True,0.11357842288385064,2.6782625826999817,0.95,0.09769375951813852,0.5284296416610431,0.028697130286971302,studentized,0.005699430056994301,0.028697130286971302,0.09402137326425977,0.6121542670074853,10000,estimated,0.23247675232476753,False,
roni,observable,cold,candidates,"Coffee, Robusta",17,17,0.28037919370226766,0.1796737605189016,0.7058823529411765,positive,True,0.10840411992695755,2.586425625623699,0.95,0.09748147104179733,0.5058559988612452,0.055894410558944105,studentized,0.007999200079992,0.055894410558944105,0.10548673888877741,0.6389277612461748,10000,estimated,0.23464320234643207,False,
roni,observable,cold,candidates,"Cotton, A Index",17,17,0.09157646713297092,-0.06653379842479135,0.4117647058823529,positive,False,0.10119872127971714,0.9049172358596316,0.95,-0.08794605158913674,0.29612466512270536,0.3748625137486251,studentized,0.34926507349265073,0.3748625137486251,-0.08480445166106125,0.4138095287713828,10000,estimated,0.6247708562477086,False,
roni,observable,cold,candidates,DAP,17,17,0.23872672888762725,0.19541243100317018,0.6470588235294118,positive,True,0.1035657476028973,2.305074162192875,0.95,0.05447502246055857,0.44551347841455285,0.0395960403959604,studentized,0.015798420157984203,0.0395960403959604,0.04269579851342592,0.4904334445632101,10000,estimated,0.23247675232476753,False,
roni,observable,cold,candidates,Fish meal,14,17,0.08147601411848726,-0.006193322667998824,0.5,positive,False,0.08403971560683955,0.969494167491642,0.95,-0.0646632558923466,0.2520462257568883,0.3591640835916408,studentized,0.3224677532246775,0.3591640835916408,-0.05805080123374359,0.3974133782981066,10000,estimated,0.6247708562477086,False,
roni,observable,cold,candidates,Groundnut oil **,17,17,0.052804169976091116,-0.0435460171397154,0.35294117647058826,positive,False,0.06857808305574924,0.76998608918778,0.95,-0.06774151164417881,0.1927919545370755,0.46215378462153783,studentized,0.4303569643035696,0.46215378462153783,-0.06489439676608966,0.2706869335051137,10000,estimated,0.6655584441555844,False,
roni,observable,cold,candidates,Lamb **,17,17,0.00924964656235483,0.007131766134181428,0.5294117647058824,positive,True,0.040525311630014466,0.22824368747122026,0.95,-0.0675935903151126,0.08777607844593226,0.8245175482451755,studentized,0.8215178482151785,0.8245175482451755,-0.0725683963035296,0.10527992810659956,10000,estimated,0.8529491878398368,False,
roni,observable,cold,candidates,"Logs, Malaysian",17,17,0.17873950264807748,0.09898477651954174,0.8235294117647058,positive,True,0.06126396303162023,2.917530858325709,0.95,0.07148046944839918,0.30187697372133343,0.046495350464953504,studentized,0.0038996100389961006,0.046495350464953504,0.07650797139243742,0.4237406116730411,10000,estimated,0.23247675232476753,False,
roni,observable,cold,candidates,Maize,17,17,0.023518247748069394,-0.03268502687970398,0.4117647058823529,positive,False,0.047110631814118786,0.49921316786545644,0.95,-0.06351103085827267,0.1176412391132153,0.6288371162883711,studentized,0.6148385161483851,0.6288371162883711,-0.06662953355669426,0.13767379855776318,10000,estimated,0.7546045395460453,False,
roni,observable,cold,candidates,"Natural gas, Europe",17,17,0.0739937963678515,-0.11063700949922406,0.29411764705882354,positive,False,0.17484357299989947,0.4231999786912044,0.95,-0.20170621230884142,0.4564582993263833,0.6787321267873213,studentized,0.666933306669333,0.6787321267873213,-0.19523794446543266,0.8668993200501725,10000,estimated,0.776700107767001,False,
roni,observable,cold,candidates,"Natural gas, US",17,17,-0.12810630855666041,-0.16724233984706283,0.23529411764705882,negative,True,0.07074413263781808,-1.8108400482130997,0.95,-0.2573245998564468,0.007785375547733452,0.0888911108889111,studentized,0.05799420057994201,0.0888911108889111,-0.26157625433016074,0.04434461115379096,10000,estimated,0.2666733326667333,False,
roni,observable,cold,candidates,Orange,17,17,-0.04120675453938343,-0.07918276306014238,0.4117647058823529,negative,True,0.064844298602486,-0.6354722840321331,0.95,-0.15947363098612155,0.08782152558625295,0.5255474452554745,studentized,0.5092490750924907,0.5255474452554745,-0.16967112567035175,0.11533588194628208,10000,estimated,0.6655584441555844,False,
roni,observable,cold,candidates,Palm oil,17,17,0.1689112536830746,0.2187788386086822,0.6470588235294118,positive,True,0.09654934795234733,1.7494810401665482,0.95,-0.009353816690739293,0.3639370244541883,0.11858814118588142,studentized,0.0724927507249275,0.11858814118588142,-0.012489919713958436,0.4280718427142497,10000,estimated,0.27458792582280234,False,
roni,observable,cold,candidates,"Rice, Thai 5%",17,17,0.19516189104884937,0.09667994125081414,0.5882352941176471,positive,True,0.10757187440122302,1.8142464481090284,0.95,0.023332924447273713,0.4289924536108536,0.1576842315768423,studentized,0.055194480551944806,0.1576842315768423,0.02564383049931046,0.5834454391997137,10000,estimated,0.3361663833616638,False,
roni,observable,cold,candidates,"Rubber, RSS3",17,17,0.16898938955325352,0.020034885600980212,0.5882352941176471,positive,True,0.11729642107987855,1.4407037145504398,0.95,-0.0206269751043275,0.4142126661094705,0.2512748725127487,studentized,0.13068693130686931,0.2512748725127487,-0.009199846405310352,0.6762014274767172,10000,estimated,0.47114038596140384,False,
roni,observable,cold,candidates,"Shrimps, Mexican",17,17,-0.03476686343336341,-0.08563234846689094,0.4117647058823529,negative,True,0.04875363354496909,-0.7131132780348639,0.95,-0.12561856169070743,0.058328837110092784,0.47615238476152383,studentized,0.46125387461253875,0.47615238476152383,-0.1291455943875099,0.08108704905860971,10000,estimated,0.6655584441555844,False,
roni,observable,cold,candidates,Sorghum,16,17,-0.035856305460498075,-0.08512495585619528,0.3125,negative,True,0.055697138320414265,-0.6437728497687631,0.95,-0.14078021651391986,0.0719554132492782,0.5324467553244675,studentized,0.514048595140486,0.5324467553244675,-0.14667071341549173,0.09668800736023252,10000,estimated,0.6655584441555844,False,
roni,observable,cold,candidates,Soybeans,17,17,0.015520145784465452,-0.058651618597161725,0.4117647058823529,positive,False,0.04390014975260072,0.35353286656034727,0.95,-0.06622665439536163,0.09965002191895582,0.7309269073092691,studentized,0.7267273272672733,0.7309269073092691,-0.07034759362587946,0.12097357447158993,10000,estimated,0.783135972117074,False,
roni,observable,cold,candidates,"Sugar, world",17,17,0.2532826714192951,0.15441116579305314,0.6470588235294118,positive,True,0.17057325425649048,1.4848908905638556,0.95,-0.04322644246410374,0.5953724018974874,0.1680831916808319,studentized,0.1267873212678732,0.1680831916808319,-0.03977836180763278,0.8457520453374818,10000,estimated,0.3361663833616638,False,
roni,observable,cold,candidates,"Tea, avg 3 auctions",17,17,0.08769888054301288,0.06390587473222564,0.7058823529411765,positive,True,0.046172795379365014,1.8993625970111006,0.95,0.002705791469872293,0.1746457546410152,0.07039296070392961,studentized,0.04709529047095291,0.07039296070392961,-0.007567661591060287,0.18393017192588534,10000,estimated,0.23464320234643207,False,
roni,observable,cold,candidates,"Tobacco, US import u.v.",17,17,0.04657566502139594,0.011499030909520203,0.5294117647058824,positive,True,0.02592065596396211,1.7968551832234034,0.95,0.0006204027732427768,0.09760881741993446,0.10208979102089791,studentized,0.05909409059094091,0.10208979102089791,-0.0020183912260608103,0.11491136078757684,10000,estimated,0.27458792582280234,False,
roni,observable,cold,candidates,Urea,17,17,0.5400061790397441,0.263770649060862,0.8823529411764706,positive,True,0.2039835741863581,2.647302270262202,0.95,0.18677094620106685,0.9613312719000269,0.045295470452954706,studentized,0.008099190080991902,0.045295470452954706,0.181926340503264,1.2037370793184565,10000,estimated,0.23247675232476753,False,
roni,observable,cold,candidates,"Wheat, US HRW",17,17,-0.10012550317435986,-0.05542277289899267,0.35294117647058826,negative,True,0.040635413334606726,-2.463996178650631,0.95,-0.1768183614198838,-0.0212438012646762,0.0306969303069693,studentized,0.011498850114988501,0.0306969303069693,-0.19049487626026274,-0.015039488760123093,10000,estimated,0.23247675232476753,False,
roni,observable,cold,controls,Gold,17,17,0.14252294342022426,0.09236106773223529,0.6470588235294118,positive,True,0.06710501096105514,2.1238792957345383,0.95,0.02076564776274546,0.2780461409254087,0.058894110588941104,studentized,0.029097090290970903,0.058894110588941104,0.015290652118253006,0.3162944832550222,10000,estimated,,,False
roni,observable,cold,controls,Platinum,17,17,0.03773214029719278,-0.028539666143420295,0.47058823529411764,positive,False,0.05254085230461669,0.7181486146900078,0.95,-0.05751731493594723,0.14303055548040436,0.47565243475652436,studentized,0.45455454454554545,0.47565243475652436,-0.05997336491010452,0.17951457259733472,10000,estimated,,,False
roni,observable,cold,controls,Silver,17,17,0.24542830844312463,0.031908036348444524,0.5882352941176471,positive,True,0.1403753744909343,1.7483715312116574,0.95,-0.002146017300305413,0.5358794415913297,0.12158784121587841,studentized,0.0710928907109289,0.12158784121587841,-0.005309533103118991,0.6773354554594472,10000,estimated,,,False
oni,retrospective,warm,candidates,"Banana, US",16,16,-0.12561806156554298,-0.07393433856567094,0.25,negative,True,0.05146695113614385,-2.440751954263807,0.95,-0.22787916419481305,-0.03360794887515898,0.0408959104089591,studentized,0.011898810118988102,0.0408959104089591,-0.26410917169610615,-0.02998091812042654,10000,estimated,0.1250874912508749,False,
oni,retrospective,warm,candidates,Barley,14,16,0.32102362427096864,0.19533288498745482,0.8571428571428571,positive,True,0.1010598413035682,3.176569645569333,0.95,0.13903754722964615,0.5187248193777033,0.017998200179982,studentized,0.0005999400059994001,0.017998200179982,0.13374331245892118,0.5995143252864538,10000,estimated,0.07713514362849429,False,
oni,retrospective,warm,candidates,Beef **,16,16,0.007625250286142304,-0.06927935016163389,0.4375,positive,False,0.0696760578987585,0.10943860080634919,0.95,-0.11492639979046397,0.1467972810019533,0.9174082591740826,studentized,0.915008499150085,0.9174082591740826,-0.1131415849196351,0.2396860607468885,10000,estimated,0.9490430267318096,False,
oni,retrospective,warm,candidates,Chicken **,16,16,-0.04669626164723685,-0.03584109138960384,0.375,negative,True,0.03508728745142239,-1.3308598366826403,0.95,-0.11682801823387937,0.018193683325575593,0.21127887211278873,studentized,0.1735826417358264,0.21127887211278873,-0.1303990601257165,0.023157536265963702,10000,estimated,0.3335982191254559,False,
oni,retrospective,warm,candidates,"Coal, Australian",16,16,-0.09052256604670572,-0.1201065359309832,0.3125,negative,True,0.05350619893200506,-1.691814553333167,0.95,-0.1904728985289316,0.014297883143971806,0.11278872112788721,studentized,0.08259174082591741,0.11278872112788721,-0.19691041797999165,0.036542817217216306,10000,estimated,0.19903891963744802,False,
oni,retrospective,warm,candidates,Cocoa,16,16,0.27597486432854135,0.08713998001160961,0.6875,positive,True,0.126685346360806,2.1784276734149786,0.95,0.06196529631644871,0.5361033607083896,0.0822917708229177,studentized,0.022297770222977704,0.0822917708229177,0.06493643806526914,0.7166363946149136,10000,estimated,0.18038196180381963,False,
oni,retrospective,warm,candidates,Coconut oil,16,16,0.9407582370104336,0.8355005258930508,0.9375,positive,True,0.19299101361128393,4.874621980613447,0.95,0.5970375290245238,1.3156760059821364,0.000999900009999,studentized,9.999000099990002e-05,0.000999900009999,0.5907930737487124,1.4532883435930297,10000,estimated,0.016498350164983504,True,
oni,retrospective,warm,candidates,"Coffee, Arabica",16,16,0.20291390865151865,0.2860238978609638,0.625,positive,True,0.0932484712133557,2.176056143454027,0.95,0.028646164457089465,0.37940876840464877,0.04839516048395161,studentized,0.023497650234976502,0.04839516048395161,-0.00430663976548043,0.3995532821141974,10000,estimated,0.131986801319868,False,
oni,retrospective,warm,candidates,"Coffee, Robusta",16,16,0.32333888547958733,0.3906393327488965,0.6875,positive,True,0.09320415599294007,3.4691466494700007,0.95,0.14894420759003363,0.498267803726457,0.0051994800519948,studentized,0.00039996000399960006,0.0051994800519948,0.13292835064022068,0.5273716264431387,10000,estimated,0.038996100389961,True,
oni,retrospective,warm,candidates,"Cotton, A Index",16,16,0.19038276067503024,-0.032250466940642486,0.4375,positive,False,0.1724489529827645,1.1039948772206123,0.95,-0.11350598151924993,0.5312469327126235,0.28817118288171184,studentized,0.2562743725627437,0.28817118288171184,-0.10599266362156873,0.7700328893812592,10000,estimated,0.41167311840244547,False,
oni,retrospective,warm,candidates,DAP,16,16,0.2975517103042191,0.1838517810756699,0.8125,positive,True,0.09404726548303045,3.1638528645780593,0.95,0.12841393952690888,0.4779621154656917,0.009599040095990401,studentized,0.0012998700129987,0.009599040095990401,0.11560856447340123,0.5247257579071062,10000,estimated,0.0575942405759424,False,
oni,retrospective,warm,candidates,Fish meal,13,16,0.16793564518861495,0.03931282676812664,0.6923076923076923,positive,True,0.07892662918613405,2.1277437909145895,0.95,0.027653186410969647,0.32601983614811353,0.06459354064593541,studentized,0.0273972602739726,0.06459354064593541,0.012527531626667116,0.3741561614009398,10000,estimated,0.16148385161483853,False,
oni,retrospective,warm,candidates,Groundnut oil **,16,16,0.0795144836784831,-0.01582408963925347,0.4375,positive,False,0.08341723494736539,0.9532140897340359,0.95,-0.06183814834532615,0.2526457793645208,0.3735626437356264,studentized,0.32656734326567344,0.3735626437356264,-0.05699323910416676,0.37471940970539586,10000,estimated,0.492733335362116,False,
oni,retrospective,warm,candidates,Lamb **,16,16,-0.046300221396060645,-0.04379628853056905,0.375,negative,True,0.042377436232075856,-1.0925677792894795,0.95,-0.12672336300465842,0.032021582423440435,0.28577142285771423,studentized,0.2588741125887411,0.28577142285771423,-0.1356855289077578,0.046583847325186944,10000,estimated,0.41167311840244547,False,
oni,retrospective,warm,candidates,"Logs, Malaysian",16,16,0.14673035424249703,0.15301623351219973,0.6875,positive,True,0.07194717852235562,2.0394177680908583,0.95,0.02397973610478014,0.293890038193334,0.08799120087991201,studentized,0.0337966203379662,0.08799120087991201,0.029143166976475468,0.34159584062652254,10000,estimated,0.18038196180381963,False,
oni,retrospective,warm,candidates,Maize,16,16,0.14147684093187904,0.13241248486106882,0.6875,positive,True,0.07983137347224578,1.77219600237825,0.95,-0.007613482297752638,0.2923818854649947,0.09679032096790322,studentized,0.06629337066293371,0.09679032096790322,-0.029932974074941332,0.3097953802311104,10000,estimated,0.18148185181481852,False,
oni,retrospective,warm,candidates,"Natural gas, Europe",16,16,-0.13066487065898386,-0.13260883540000934,0.1875,negative,True,0.05273418579827864,-2.4778019927871733,0.95,-0.23086492766116554,-0.032823578824293646,0.022397760223977603,studentized,0.0093990600939906,0.022397760223977603,-0.24532104680290634,-0.021932482918955956,10000,estimated,0.08399160083991601,False,
oni,retrospective,warm,candidates,"Natural gas, US",16,16,0.0331724671592056,-0.01363990574462326,0.5,positive,False,0.06973272505614332,0.47570874553515197,0.95,-0.09573861065392092,0.17188056194789636,0.6251374862513749,studentized,0.6131386861313869,0.6251374862513749,-0.10901849938059671,0.20190175250767783,10000,estimated,0.7213124841362017,False,
oni,retrospective,warm,candidates,Orange,16,16,-0.01766737832370608,-0.10085738819390694,0.375,negative,True,0.0694969654804102,-0.2542179820597513,0.95,-0.1456982805837902,0.11635326163902351,0.807919208079192,studentized,0.8028197180281972,0.807919208079192,-0.15522890149139176,0.1503239597361357,10000,estimated,0.8976880089768801,False,
oni,retrospective,warm,candidates,Palm oil,16,16,0.49611365586662803,0.4979097539129993,0.875,positive,True,0.10554906416796275,4.700313165042852,0.95,0.3040128342659172,0.7004514302769127,0.0010998900109989002,studentized,9.999000099990002e-05,0.0010998900109989002,0.29237369986235173,0.7487650750393273,10000,estimated,0.016498350164983504,True,
oni,retrospective,warm,candidates,"Rice, Thai 5%",16,16,0.19634055571523112,0.1280656177435482,0.75,positive,True,0.06294753316027264,3.1191143776090864,0.95,0.08187575484583637,0.3188557932495776,0.014298570142985701,studentized,0.0016998300169983002,0.014298570142985701,0.07850906984209392,0.357721550869064,10000,estimated,0.07149285071492852,False,
oni,retrospective,warm,candidates,"Rubber, RSS3",16,16,0.29271722534090966,0.06162938680521357,0.75,positive,True,0.11579422476402987,2.5279086753887823,0.95,0.08360030065904882,0.5251326052008617,0.041695830416958304,studentized,0.0081991800819918,0.041695830416958304,0.08465732993974828,0.6370022641013954,10000,estimated,0.1250874912508749,False,
oni,retrospective,warm,candidates,"Shrimps, Mexican",15,16,-0.0491378818877531,-0.023745747743977086,0.4666666666666667,negative,True,0.05140030587495813,-0.9559842310528494,0.95,-0.15422634918706682,0.04181873028927725,0.37776222377762225,studentized,0.3350664933506649,0.37776222377762225,-0.18983591307873166,0.045557864245804144,10000,estimated,0.492733335362116,False,
oni,retrospective,warm,candidates,Sorghum,14,16,0.10042836072354652,0.00516980070484141,0.5,positive,False,0.11271236060002186,0.8910146162223759,0.95,-0.0943780919089519,0.3321773416670983,0.3972602739726027,studentized,0.3641635836416358,0.3972602739726027,-0.09715974142271677,0.4360024422065678,10000,estimated,0.49657534246575336,False,
oni,retrospective,warm,candidates,Soybeans,16,16,0.20053302575077867,0.12368333560483802,0.6875,positive,True,0.10875282271073834,1.8439339849059189,0.95,0.019708247392853744,0.4257671683238829,0.12248775122487751,studentized,0.049595040495950406,0.12248775122487751,0.02439698432837395,0.5306260698029627,10000,estimated,0.20414625204146253,False,
oni,retrospective,warm,candidates,"Sugar, world",16,16,0.0663040945065406,0.027819500012252973,0.5625,positive,True,0.09733349782885041,0.6812052991574248,0.95,-0.11447017808667194,0.25986901195156215,0.5168483151684832,studentized,0.49505049495050496,0.5168483151684832,-0.13117831299352786,0.29765608102978025,10000,estimated,0.6202179782021798,False,
oni,retrospective,warm,candidates,"Tea, avg 3 auctions",16,16,0.11319560676757114,0.10109844177309646,0.6875,positive,True,0.05826063489549044,1.9429174943016772,0.95,0.009027377680305601,0.23065103595015188,0.09019098090190981,studentized,0.045495450454954504,0.09019098090190981,0.009190789529588614,0.2709373353448698,10000,estimated,0.18038196180381963,False,
oni,retrospective,warm,candidates,"Tobacco, US import u.v.",16,16,-0.001030169513406065,-0.006318076586855348,0.3125,negative,True,0.015411894240486215,-0.06684249822451191,0.95,-0.027603210127118794,0.030569767313348255,0.95000499950005,studentized,0.9464053594640536,0.95000499950005,-0.02789903920277341,0.0420174083152234,10000,estimated,0.95000499950005,False,
oni,retrospective,warm,candidates,Urea,16,16,0.29705723152528196,0.2378181001674785,0.8125,positive,True,0.07896514945805126,3.761877658233117,0.95,0.14983524235739532,0.44877643484877705,0.0047995200479952005,studentized,0.00019998000199980003,0.0047995200479952005,0.13703031768551338,0.4753903256460075,10000,estimated,0.038996100389961,True,
oni,retrospective,warm,candidates,"Wheat, US HRW",16,16,0.015269806887508681,0.057607169650585155,0.5,positive,False,0.0782390462729115,0.19516862250908476,0.95,-0.12812315151411013,0.16518287264558879,0.8398160183981602,studentized,0.838016198380162,0.8398160183981602,-0.14358349628200187,0.18937657302287014,10000,estimated,0.8998028768551717,False,
oni,retrospective,warm,controls,Gold,16,16,0.1627151806498981,0.06690012391820166,0.6875,positive,True,0.06890152200840714,2.3615614852462055,0.95,0.04067007065490917,0.30188617479012264,0.05349465053494651,studentized,0.012998700129987,0.05349465053494651,0.04162086582212429,0.36784697846961756,10000,estimated,,,False
oni,retrospective,warm,controls,Platinum,16,16,0.03607985689534244,-0.07221420438286069,0.4375,positive,False,0.08458734425936214,0.4265396580452296,0.95,-0.1062393626103076,0.21175112404072077,0.6901309869013099,studentized,0.6661333866613338,0.6901309869013099,-0.0992583898369642,0.3201915808028627,10000,estimated,,,False
oni,retrospective,warm,controls,Silver,16,16,0.3216062527563915,0.2296338093104462,0.5625,positive,True,0.261420722636893,1.2302247867438372,0.95,-0.0436690682211528,0.8917242031744751,0.4012598740125987,studentized,0.1645835416458354,0.4012598740125987,-0.04794723338432033,1.5625067414331348,10000,estimated,,,False
oni,retrospective,cold,candidates,"Banana, US",16,16,-0.07607888445982726,-0.09598634692486102,0.3125,negative,True,0.05731112492975175,-1.3274714909728225,0.95,-0.18196793498311833,0.03537313918123599,0.20357964203579643,studentized,0.17348265173482652,0.20357964203579643,-0.19549880911229534,0.05243620561029956,10000,estimated,0.37072763311904106,False,
